"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Defensive.Grades","Coverage.Grade","Run.Defense.Grade","Pass.Rush.Grade","Total.Tackles","Assistant","Stops","Passer.Rating.Allowed","Interceptions","Average.Depth.of.Tackle","Yards.per.Reception.Allowed","Average.Depth.of.Target.per.Coverage","Receiving.Yards.Allowed.per.Snap","Assist.on.Pass.Plays","Drops...Off.Targets.Receptions.Forced","Missed.Tackles.on.Run.Plays","Lined.up.in.Press.Coverage","Missed.Tackles.on.Pass.Plays","Pass.Break.Up","Plays.of.15..Yards.Allowed","Pass.Rush.Productivity","Run.Tackle.for.Losss.or.No.Gain","Open.Targets","Pass.Tackle.for.Loss.or.No.Gain","Touchdowns.Allowed","Hurries","Dropped.Int","Forced.Fumble","Beaten.Defender","Hits","Pursuit.Pressure","Fumble.Recovery","Sacks","Missed.Tackle.Percentage","Run.Stop","Tackle.for.Loss.or.No.Gain","Total.Pressures.Generated","Assist.Tackles","Negative.Plays","Total.Negative.Plays","Total.Positive.Plays","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","First.Downs.Allowed","Forced.Incompletions","Sacks.per.Throwaway","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Forced.Incompletion.Percentage","Missed.Tackle.Percentage.on.Run.Plays","Pass.Missed.Tackles.Percentage","Unblocked.Pass.Rush","Batted.Passes.at.the.Line","Interception"
"Martez Cooksey Jr.","CHATTNOOGA",43,39.12,"D",61,59.4,58.6,70.2,6,1,5,107.5,0,3,12.3,8.2,1.88,1,1,1,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"14.30%",2,0,1,1,4,3,2,4,"80.00%",49,2,0,0,"3.90%","0.00%","40.00%","0.00%",9.8,"0.00%","33.30%","0.00%",0,NA,0
"Dylan Rowsey","MURRAY ST",42,38.62,"D",65.7,59.6,73.9,NA,8,4,0,158.3,0,17,18,10.5,1.5,0,0,0,NA,0,0,1,NA,0,2,0,1,0,0,0,0,0,0,0,0,"0.00%",0,0,0,4,1,1,0,2,"100%",36,2,0,0,"4.20%","100%","100%","0.00%",18,"0.00%","0.00%","0.00%",0,NA,0
"E'Sean Arnold","DELWARE ST",18,38.59,"D",58.6,51.8,65.4,NA,5,1,0,68.8,0,8.25,12,2,1.71,0,0,1,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"16.70%",0,0,0,1,2,1,0,1,"50.00%",12,1,0,0,"0.00%","0.00%","50.00%","0.00%",6,"0.00%","16.70%","0.00%",0,NA,0
"Sam Martin Jr.","MERCER",43,38.56,"D",68,67.2,65.9,NA,2,1,0,118.8,0,0,15,15,0.88,0,0,0,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,1,0,0,0,1,"100%",15,1,0,0,"5.90%","0.00%","100%","0.00%",15,"0.00%","0.00%","0.00%",0,NA,0
"Josiah Blake","MORGAN ST",30,38.51,"D",59.3,57.6,62.3,60,4,2,1,95.8,0,-3,7,-1,0.47,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"20.00%",1,1,0,2,2,1,0,1,"100%",7,1,0,0,"0.00%","0.00%","100%","0.00%",7,"0.00%","25.00%","0.00%",0,NA,0
"Jayvont Williams","VILLANOVA",60,38.12,"D",63.1,60,67.1,60,6,0,2,81.9,0,9.25,47,15,1.88,0,1,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.30%",2,0,0,0,2,1,0,1,"33.30%",47,1,0,0,"4.00%","0.00%","33.30%","0.00%",15.7,"0.00%","20.00%","0.00%",0,NA,0
"Micah Henderson","HOUCHR",29,38,"D",59.5,56.6,64.5,NA,2,0,1,100,0,17,8,4.7,1.33,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,1,1,0,3,"100%",24,1,0,0,"0.00%","0.00%","33.30%","0.00%",8,"0.00%","0.00%","0.00%",0,NA,0
"Ty Cortes","PENN",28,37.39,"D",60.8,57.9,64.7,NA,2,0,1,100,0,5,8,9,0.53,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",1,0,0,0,1,1,0,1,"100%",8,1,0,0,"0.00%","0.00%","100%","0.00%",8,"0.00%","0.00%","0.00%",0,NA,0
"Jake Kucera","MAINE",57,37.38,"D",64.6,68.7,52.1,NA,4,1,2,107.6,0,0,18,12,1.24,1,0,1,NA,1,1,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,1,3,2,2,2,"66.70%",36,2,1,0,"3.50%","33.30%","66.70%","0.00%",12,"33.30%","100%","20.00%",0,NA,0
"Devin Geronomi","RICHMOND",56,37.3,"D",60,50.1,74.6,NA,9,2,6,118.8,0,3,17,5,1.21,1,0,2,NA,2,0,1,NA,2,0,0,0,0,0,0,0,0,0,0,0,"30.80%",6,2,0,2,4,2,1,2,"100%",34,2,0,0,"3.60%","0.00%","100%","0.00%",17,"0.00%","20.00%","66.70%",0,NA,0
"Kah'mari Hill","STETSON",26,37.27,"D",57.4,52.9,67.9,NA,4,1,1,116.7,0,21,12,12,1.41,0,0,0,NA,1,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,"20.00%",0,1,0,1,2,2,1,2,"100%",24,1,0,0,"5.90%","0.00%","50.00%","0.00%",12,"0.00%","0.00%","33.30%",0,NA,0
"Makhi Connor","DELWARE ST",44,37.21,"D",49.3,63.7,32.4,NA,6,0,0,39.6,0,8.5,0,15,0,0,0,2,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"25.00%",0,0,0,0,5,2,0,0,"0.00%",0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,"0.00%","50.00%","0.00%",0,NA,0
"Ryan Moore","SACR HEART",21,36.89,"D",65.1,52.1,82.4,NA,5,2,0,118.8,0,12,35,30,4.38,0,0,0,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,2,1,1,0,1,"100%",35,1,0,0,"12.50%","0.00%","100%","0.00%",35,"0.00%","0.00%","0.00%",0,NA,0
"Torrion White","DELWARE ST",18,36.86,"D",41.6,44.8,50,NA,1,0,0,0,0,9,0,0,0,0,0,0,NA,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,3,2,0,0,"0.00%",0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,"0.00%","0.00%","100%",0,NA,0
"Brayden Breedlove","CAL POLY",16,36.73,"D",44,41.1,57.7,NA,1,0,0,39.6,0,10,0,12,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,2,1,0,0,"0.00%",0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,NA,0
"Michael Farr III","S DAK ST",43,36.68,"D",63.3,62.6,62.2,NA,2,0,0,122.2,0,0,9,11,0.6,0,0,0,NA,1,1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,2,2,1,2,"66.70%",18,1,1,0,"0.00%","0.00%","33.30%","0.00%",6,"33.30%","0.00%","33.30%",0,NA,0
"Caleb Makovsky","PRESBYTERN",37,36.64,"D",59.1,50.3,68.8,NA,6,1,2,104.2,0,8,9,-2,0.64,0,0,1,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"14.30%",2,0,0,1,2,1,0,1,"100%",9,0,0,0,"0.00%","0.00%","0.00%","0.00%",9,"0.00%","14.30%","0.00%",0,NA,0
"Tayden Gray","MONTANA ST",47,36.4,"D",57.8,56.9,61.1,60,8,2,2,115.3,0,7,11.7,8.2,2.5,2,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.10%",1,0,0,2,5,4,2,6,"100%",70,1,0,0,"3.60%","0.00%","16.70%","0.00%",11.7,"0.00%","0.00%","14.30%",0,NA,0
"Tay Cline","MURRAY ST",42,36.01,"D",62,54.2,76.2,NA,6,2,0,158.3,0,17.33,13,20,0.54,0,0,0,NA,1,0,0,NA,0,1,0,1,0,0,0,0,0,0,0,0,"14.30%",0,0,0,2,2,2,0,1,"100%",13,1,0,0,"0.00%","100%","100%","0.00%",13,"0.00%","0.00%","50.00%",0,NA,0
"McKel Broussard","E WASHGTON",51,35.81,"D",53.3,58.1,38.2,68.8,1,1,0,64.6,0,0,10,11,0.37,0,1,0,NA,0,0,0,16.7,0,0,0,0,0,0,0,0,2,0,0,0,"0.00%",0,0,2,1,5,1,1,1,"50.00%",10,1,0,0,"0.00%","0.00%","50.00%","0.00%",5,"0.00%","0.00%","0.00%",2,NA,0
"Kareem Williams","CAMPBELL",56,35.59,"D",58,55.4,67.2,NA,2,0,0,108.3,0,5,12,14.5,0.5,0,2,0,NA,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,3,3,0,2,"50.00%",24,2,0,0,"2.10%","0.00%","50.00%","0.00%",6,"0.00%","0.00%","0.00%",0,NA,0
"Gabe White","HOUCHR",39,35.39,"D",47.5,42.4,65.9,NA,3,0,1,62.5,0,11,9,9.5,0.86,0,2,0,NA,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"40.00%",0,0,0,0,5,5,1,2,"50.00%",18,1,0,0,"0.00%","0.00%","25.00%","0.00%",4.5,"0.00%","0.00%","50.00%",0,NA,0
"Brian Allen","GEORGETOWN",77,35.34,"D",56.4,55.5,63.5,56.3,6,2,0,112.5,0,0,13.8,14,1.02,2,0,0,NA,1,0,2,16.7,0,0,0,0,0,0,0,0,1,0,0,0,"14.30%",0,0,1,2,6,6,1,4,"80.00%",55,4,0,0,"3.70%","0.00%","80.00%","0.00%",11,"0.00%","0.00%","14.30%",1,NA,0
"Braden Haas","HOLY CROSS",67,35.07,"D",61.3,61.6,59.5,NA,4,0,2,117.7,0,4.5,16.5,11.3,0.72,0,2,1,NA,1,0,1,NA,1,0,0,1,0,0,0,0,0,0,0,0,"33.30%",1,1,0,0,4,2,1,2,"50.00%",33,1,0,0,"2.20%","0.00%","25.00%","0.00%",8.3,"0.00%","33.30%","33.30%",0,NA,0
"Orion Kupu","TXAMEA",49,34.84,"D",59,53.5,69,59,3,0,1,118.8,0,4.5,19,19,1,0,0,0,NA,0,0,1,25,0,0,0,0,1,0,0,0,0,0,0,0,"0.00%",1,0,1,0,1,1,0,1,"100%",19,1,0,0,"5.30%","0.00%","100%","0.00%",19,"0.00%","0.00%","0.00%",1,NA,0
"Breylon Wyatt","CHISTA",65,34.68,"D",64.1,56.5,73.3,59.8,4,0,2,152.1,0,11,11,6.5,0.88,0,0,0,NA,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"0.00%",2,1,0,0,2,1,0,2,"100%",22,1,0,0,"4.00%","0.00%","50.00%","0.00%",11,"0.00%","0.00%","0.00%",0,NA,0
"Jordan McClom","N IOWA",35,34.54,"D",55.8,52.6,61.8,NA,7,4,0,118.8,0,25,19,1,1,0,0,0,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,4,4,2,0,1,"100%",19,1,0,0,"5.30%","0.00%","100%","0.00%",19,"0.00%","0.00%","0.00%",0,NA,0
"Brayden Humpherys","GEORGETOWN",15,34.31,"D",59.3,53.5,66.3,NA,2,1,0,118.8,0,16,13,13,1.86,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,1,1,1,0,1,"100%",13,1,0,0,"0.00%","0.00%","100%","0.00%",13,"0.00%","0.00%","0.00%",0,NA,0
"Javeon Wilcox","ABILENE CH",68,34.19,"D",61.8,58,68.9,NA,9,1,0,114.2,0,8.25,14.3,10.6,1.46,0,0,0,NA,2,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,"18.20%",0,0,0,1,5,4,1,4,"80.00%",57,4,1,0,"7.70%","0.00%","80.00%","0.00%",11.4,"20.00%","0.00%","33.30%",0,NA,0
"Gavin Duplechin","NICHOLLS",32,34.17,"D",56.2,48.4,72.1,NA,4,1,0,91.7,0,10.67,6,-3,0.33,0,0,0,NA,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"42.90%",0,0,0,1,3,3,0,1,"100%",6,0,0,0,"0.00%","0.00%","0.00%","0.00%",6,"0.00%","0.00%","100%",0,NA,0
"Chisom Onwuzurigbo","HOLY CROSS",52,33.75,"D",60.2,50,82.8,NA,5,2,2,149.3,0,0,18.8,11.5,2.34,0,1,0,NA,1,0,2,NA,2,0,0,1,0,0,0,0,0,0,0,0,"16.70%",2,2,0,2,3,3,0,4,"66.70%",75,2,0,0,"6.30%","0.00%","33.30%","0.00%",12.5,"0.00%","0.00%","50.00%",0,NA,0
"Braylon Carstarphen","PRESBYTERN",35,33.62,"D",62.2,57.8,68,NA,2,1,0,116.7,0,9,12,-5,0.8,0,0,0,NA,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,1,1,1,0,1,"100%",12,1,0,0,"0.00%","0.00%","100%","0.00%",12,"0.00%","0.00%","100%",0,NA,0
"Jason Salman","VALPO",46,32.91,"D",59.3,67.5,37.3,NA,6,0,0,122.9,0,0,19,15,0.68,0,0,1,NA,0,2,1,NA,0,0,0,1,2,0,0,0,0,2,0,0,"14.30%",0,0,2,0,4,2,2,1,"50.00%",19,1,2,0,"3.60%","0.00%","50.00%","0.00%",9.5,"100%","100%","0.00%",0,NA,0
"Matai Tomas","HOUCHR",59,32.87,"D",55.5,54,74.3,59.9,4,1,1,114.6,0,0,13.8,14.2,2.03,0,1,0,NA,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,"33.30%",0,0,0,1,6,6,2,5,"83.30%",69,3,0,0,"5.90%","0.00%","50.00%","0.00%",11.5,"0.00%","0.00%","40.00%",0,NA,0
"Amaje Parker","S DAK ST",27,31.83,"D",55.3,60.4,49.3,58.9,1,0,1,79.2,0,0,1.5,-4.5,0.14,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66.70%",0,0,0,0,3,2,1,2,"100%",3,0,0,0,"0.00%","0.00%","0.00%","0.00%",1.5,"0.00%","0.00%","66.70%",0,NA,0
"Bryson Logan","GEORGETOWN",57,31.52,"D",31.4,29,76.5,65.3,7,0,2,88.9,0,3.75,11.3,5.8,1.07,0,2,0,NA,1,0,0,12.5,1,0,0,0,1,0,0,0,0,0,0,0,"12.50%",2,1,1,0,8,8,0,4,"66.70%",45,3,0,0,"0.00%","0.00%","50.00%","0.00%",7.5,"0.00%","0.00%","25.00%",0,NA,0
"Tevin Tucker","NC CENT",64,31.37,"D",57.3,55.4,62.3,57.2,7,2,1,118.8,0,10.67,21,17,1.35,0,0,0,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",1,0,0,2,3,2,0,2,"100%",42,2,0,0,"6.50%","0.00%","100%","0.00%",21,"0.00%","0.00%","0.00%",0,NA,0
"Duke Bradley","BRYANT",24,31.36,"D",53.1,47.4,67.9,57.7,4,1,0,115.3,0,24,11.7,11.3,2.92,1,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"20.00%",0,0,0,1,3,3,1,3,"100%",35,2,0,0,"8.30%","0.00%","66.70%","0.00%",11.7,"0.00%","0.00%","25.00%",0,NA,0
"Roman Hardin","CENT ARK",46,31.12,"D",56.4,55.9,58.1,NA,7,2,2,118.8,0,3.5,13,10.5,1.18,1,0,2,NA,2,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,"36.40%",1,1,0,2,6,3,1,2,"100%",26,1,0,0,"4.50%","0.00%","50.00%","0.00%",13,"0.00%","40.00%","33.30%",0,NA,0
"Billy Eastep","YALE",72,31,"D",42.3,36.3,65.2,NA,6,0,2,69.9,0,4.25,9.3,15.3,0.65,0,5,1,NA,2,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,"33.30%",2,0,0,0,8,7,0,3,"27.30%",28,3,0,0,"0.00%","0.00%","27.30%","0.00%",2.5,"0.00%","20.00%","50.00%",0,NA,0
"Wyatt Mueller","ILL STATE",18,30.99,"D",40.9,52.5,36.9,NA,1,0,0,39.6,0,0,0,10,0,0,1,1,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,3,1,0,0,"0.00%",0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,"0.00%","100%","0.00%",0,NA,0
"Nigel Lucas","GARD-WEBB",40,30.83,"D",54.1,50.1,64.2,NA,1,0,0,100,0,0,8,7,0.36,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,2,2,0,1,"100%",8,1,0,0,"0.00%","0.00%","100%","0.00%",8,"0.00%","0.00%","0.00%",0,NA,0
"Ta'Ron Haile","AUSTINPEAY",59,30.83,"D",58.3,57.8,59.3,60,3,1,2,118.8,0,-6,48,45,1.55,1,0,1,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"25.00%",1,1,0,1,2,1,0,1,"100%",48,1,0,0,"3.20%","0.00%","100%","0.00%",48,"0.00%","50.00%","0.00%",0,NA,0
"D.J. Cureton","RHODE ISLD",40,30.79,"D",58.2,56.9,61.3,59.2,1,1,0,116.7,0,0,12,7,0.75,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,1,2,1,0,1,"100%",12,1,0,0,"0.00%","0.00%","100%","0.00%",12,"0.00%","50.00%","0.00%",0,NA,0
"Alex Koulovatos","E ILLINOIS",32,30.15,"D",56.8,53.4,63.4,NA,NA,0,0,118.8,0,0,2,10,0.17,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,1,1,0,1,"100%",2,1,0,0,"0.00%","0.00%","100%","0.00%",2,"0.00%",NA,NA,0,NA,0
"Aaron Woodard","PRVIEW A&M",23,29.92,"D",48.7,46.4,57.2,NA,1,0,0,83.3,0,5,10,10,1,0,2,1,NA,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,3,2,0,1,"33.30%",10,1,0,0,"0.00%","0.00%","33.30%","0.00%",3.3,"0.00%","50.00%","0.00%",0,NA,0
"Elijah Ruffin","ALCORN ST",49,29.42,"D",46.8,48.9,46.2,NA,5,1,2,75,0,3,15,19,0.54,1,1,0,NA,1,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,"16.70%",2,0,0,1,5,3,0,1,"50.00%",15,1,0,0,"3.60%","0.00%","50.00%","0.00%",7.5,"0.00%","0.00%","25.00%",0,NA,0
"Josh Brown","E ILLINOIS",56,29.34,"D",50.2,49.2,56.9,59.6,5,2,0,90.3,0,7,11.8,8.8,1.74,0,0,1,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"28.60%",0,0,0,2,7,5,1,4,"66.70%",47,2,1,0,"3.70%","0.00%","33.30%","0.00%",7.8,"16.70%","25.00%","33.30%",0,NA,0
"Braylon Jones","W CAROLINA",24,29.23,"D",68.7,57.6,70,79.4,3,1,1,118.8,0,8,58,-4,3.63,0,0,0,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,1,0,1,"0.00%",0,0,1,1,1,1,1,1,"100%",58,1,0,0,"6.30%","0.00%","100%","0.00%",58,"0.00%","0.00%","0.00%",0,NA,0
"Jonathan Kimbrough-Campbell","NC A&T",66,28.46,"D",60.9,55.2,72.1,60,10,2,0,158.3,0,11,18.3,3.8,2.09,1,0,1,NA,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,"16.70%",0,0,0,2,4,3,0,4,"100%",73,2,0,0,"5.70%","0.00%","50.00%","0.00%",18.3,"0.00%","16.70%","16.70%",0,NA,0
"Anthony Isley","N IOWA",17,27.64,"D",58.2,52.5,65.9,60,2,0,0,112.5,0,5,11,7,5.5,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,1,1,0,1,"100%",11,1,0,0,"0.00%","0.00%","100%","0.00%",11,"0.00%","0.00%","0.00%",0,NA,0
"Darius Bean","HOUCHR",29,27.49,"D",51.7,66.3,35.5,60,1,0,0,91.7,0,0,6,6,0.43,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,3,0,0,1,"100%",6,0,0,0,"0.00%","0.00%","0.00%","0.00%",6,"0.00%","100%","0.00%",0,NA,0
"Teeg Slone","UC DAVIS",42,27.08,"D",57.4,56.6,61.9,58.5,7,0,2,113.9,0,0,11.3,8.8,2.62,0,0,0,NA,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.50%",0,0,0,0,4,4,2,6,"100%",68,4,0,0,"7.70%","0.00%","66.70%","0.00%",11.3,"0.00%","0.00%","12.50%",0,NA,0
"Patrick Batiste","INCAR WORD",77,26.76,"D",61.4,56.8,74.2,60,2,2,0,135.4,0,0,33.5,14.4,3.27,0,2,0,NA,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,"33.30%",0,0,0,2,3,3,3,4,"50.00%",134,4,1,0,"4.90%","0.00%","50.00%","0.00%",16.8,"12.50%","0.00%","100%",0,NA,0
"Dillon Kellner","SAN DIEGO",16,26.75,"D",52,48.3,60,65.8,1,0,0,118.8,0,0,13,7,1.44,0,0,0,NA,0,0,0,25,0,0,0,0,0,0,0,0,1,0,0,0,"0.00%",0,0,1,0,2,2,0,1,"100%",13,1,0,0,"0.00%","0.00%","100%","0.00%",13,"0.00%","0.00%","0.00%",1,NA,0
"Deandre Goodson","STHLSK",56,26.71,"D",50.3,43,68.1,NA,7,3,1,143.8,0,8,27,19.6,2.7,1,2,0,NA,0,0,2,NA,0,0,0,1,0,0,0,0,0,0,0,0,"0.00%",0,0,0,3,4,3,0,3,"60.00%",81,2,0,0,"6.70%","0.00%","40.00%","0.00%",16.2,"0.00%","0.00%","0.00%",0,NA,0
"Jaylon Jenkins","E WASHGTON",50,26.51,"D",57.2,53.3,71.7,59.5,5,0,4,142.6,0,2.5,8.7,0,1.74,0,0,0,NA,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,"0.00%",2,0,0,0,4,4,1,7,"100%",61,3,0,0,"5.70%","0.00%","42.90%","0.00%",8.7,"0.00%","0.00%","0.00%",0,NA,0
"Trey Cotton","TENN MARTN",75,26.21,"D",51.1,62.3,32.7,NA,16,7,3,140.2,0,6.6,8.1,6.3,1.46,3,0,5,NA,2,0,0,NA,0,0,0,2,0,0,0,0,0,0,0,0,"30.40%",1,0,0,7,10,4,2,7,"100%",57,4,0,0,"0.00%","0.00%","57.10%","0.00%",8.1,"0.00%","35.70%","22.20%",0,NA,0
"Deryk Farmer","PORTLAND",66,25.79,"D",57.6,49.8,70.9,NA,10,1,2,158.3,0,11,45,41,1.36,0,0,1,NA,2,0,1,NA,1,0,0,1,0,0,0,0,0,0,0,0,"23.10%",2,1,0,1,4,3,0,1,"100%",45,1,0,0,"3.00%","0.00%","100%","0.00%",45,"0.00%","11.10%","50.00%",0,NA,0
"John Clifford Jr.","NC CENT",40,25.39,"D",54.8,54.3,58.7,58.6,3,1,0,128.3,0,0,14.7,10.6,2.1,0,1,0,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"0.00%",0,0,0,1,3,2,0,3,"60.00%",44,1,0,0,"4.80%","0.00%","20.00%","0.00%",8.8,"0.00%","0.00%","0.00%",0,NA,0
"Dionte West","PORTLAND",62,25.35,"D",48.9,45.8,56.5,NA,8,0,2,124.6,0,5.8,5.5,8.4,0.79,0,1,2,NA,0,0,0,NA,0,2,0,1,0,0,0,0,0,0,0,0,"20.00%",1,0,0,0,6,4,1,4,"80.00%",22,2,0,0,"0.00%","40.00%","40.00%","0.00%",4.4,"0.00%","28.60%","0.00%",0,NA,0
"Mykell Harvey","NC A&T",44,25.3,"D",64.8,56.4,74.9,60,5,1,3,158.3,0,0.5,31.7,16.7,4.52,0,0,0,NA,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,"16.70%",2,1,0,1,2,2,1,3,"100%",95,2,0,0,"9.50%","0.00%","66.70%","0.00%",31.7,"0.00%","0.00%","33.30%",0,NA,0
"Bryan Lodge","TOWSON",52,25.07,"D",51.2,42.4,70.5,59.4,3,2,0,118.8,0,12,28,0.5,2.15,1,0,0,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,2,2,2,0,2,"100%",56,1,0,0,"7.70%","0.00%","50.00%","0.00%",28,"0.00%","0.00%","0.00%",0,NA,0
"DeMel Turner","CAL POLY",62,24.98,"D",50.4,45.3,69.1,56.1,7,1,0,154.2,0,18,16,14.5,1.78,0,1,0,NA,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,"0.00%",0,0,0,1,6,6,0,3,"75.00%",48,3,0,0,"3.70%","0.00%","75.00%","0.00%",12,"0.00%","0.00%","0.00%",0,NA,0
"Gene Townsel","STHLSK",33,24.6,"D",53,51,59.3,NA,2,0,0,118.8,0,5,15,8,0.83,0,0,0,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,3,2,0,1,"100%",15,1,0,0,"5.60%","0.00%","100%","0.00%",15,"0.00%","0.00%","0.00%",0,NA,0
"Brevin Czosnyka","UTAHTC",64,24.35,"D",53.6,57.3,49.6,58.1,5,2,0,118.8,0,10.5,18,15,0.62,0,0,2,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"37.50%",0,0,0,2,5,2,0,1,"100%",18,1,0,0,"3.50%","0.00%","100%","0.00%",18,"0.00%","33.30%","50.00%",0,NA,0
"Ethan Cohall","PENN",18,24.11,"D",53.6,52.2,60,NA,NA,0,0,118.8,0,0,20,19,1.43,NA,0,NA,NA,NA,0,1,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,1,1,0,1,"100%",20,1,0,0,"7.10%","0.00%","100%","0.00%",20,"0.00%",NA,NA,0,NA,0
"Kaleb Simpkins","CAMPBELL",25,23.27,"D",61.8,57.6,64.8,NA,1,0,1,118.8,0,0,52,-5,2.74,0,0,0,NA,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,"0.00%",1,1,0,0,1,1,0,1,"100%",52,1,0,0,"5.30%","0.00%","100%","0.00%",52,"0.00%","0.00%","0.00%",0,NA,0
"Noah Schwartz","STETSON",15,23.07,"D",60.1,59.9,60,60,1,0,0,156.3,0,0,12,13.5,2.4,0,0,0,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,1,1,1,2,"100%",24,1,0,0,"10.00%","0.00%","50.00%","0.00%",12,"0.00%","0.00%","0.00%",0,NA,0
"Ryan Palmieri","SACR HEART",42,22.99,"D",53.5,49.7,64,NA,1,0,1,110.4,0,0,10.5,1.5,1.05,0,0,0,NA,3,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,"75.00%",0,0,0,0,3,3,0,2,"100%",21,1,0,0,"5.00%","0.00%","50.00%","0.00%",10.5,"0.00%","0.00%","75.00%",0,NA,0
